LAMMPS (3 Mar 2020)
Reading data file ...
  orthogonal box = (0 0 0) to (10 10 10)
  1 by 1 by 1 MPI processor grid
  reading atoms ...
  2048 atoms
  reading velocities ...
  2048 velocities
  read_data CPU = 0.0163119 secs
Neighbor list info ...
  update every 1 steps, delay 10 steps, check yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 1.42246
  ghost atom cutoff = 1.42246
  binsize = 0.71123, bins = 15 15 15
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair lj/cut, perpetual
      attributes: half, newton on
      pair build: half/bin/atomonly/newton
      stencil: half/bin/3d/newton
      bin: standard
Setting up Verlet run ...
  Unit style    : lj
  Current step  : 0
  Time step     : 0.0001
Per MPI rank memory allocation (min/avg/max) = 3.197 | 3.197 | 3.197 Mbytes
Time Temp Press 
       0.393   0.97876653    660.53623 
       0.394   0.98061671    660.54002 
       0.395    0.9828583    660.54461 
       0.396   0.98544688    660.54991 
       0.397   0.98832942    660.55581 
       0.398   0.99144573    660.56219 
       0.399   0.99473029    660.56891 
         0.4   0.99811434    660.57584 
       0.401    1.0015279    660.58283 
       0.402    1.0049015    660.58973 
       0.403    1.0081681    660.59642 
       0.404    1.0112638    660.60276 
       0.405     1.014129    660.60862 
       0.406    1.0167088     660.6139 
       0.407    1.0189538     660.6185 
       0.408    1.0208202    660.62232 
       0.409    1.0222705    660.62529 
        0.41     1.023274    660.62734 
       0.411    1.0238078    660.62843 
       0.412    1.0238572    660.62853 
       0.413    1.0234173    660.62763 
       0.414    1.0224937    660.62574 
       0.415    1.0211032     660.6229 
       0.416    1.0192741    660.61915 
       0.417    1.0170464    660.61459 
       0.418    1.0144707    660.60932 
       0.419    1.0116065    660.60346 
        0.42    1.0085201    660.59714 
       0.421    1.0052821    660.59051 
       0.422    1.0019644    660.58372 
       0.423   0.99863809    660.57691 
       0.424   0.99537096    660.57022 
       0.425    0.9922264    660.56379 
       0.426   0.98926236    660.55772 
       0.427   0.98653095    660.55213 
       0.428   0.98407848    660.54711 
       0.429   0.98194559    660.54274 
        0.43   0.98016747     660.5391 
       0.431   0.97877404    660.53625 
       0.432   0.97778989    660.53423 
       0.433   0.97723409     660.5331 
       0.434   0.97711965    660.53286 
       0.435   0.97745285    660.53354 
       0.436    0.9782323    660.53514 
       0.437   0.97944804    660.53763 
       0.438   0.98108069    660.54097 
       0.439    0.9831009    660.54511 
        0.44   0.98546935    660.54995 
       0.441    0.9881373    660.55542 
       0.442   0.99104796    660.56137 
       0.443   0.99413831     660.5677 
       0.444   0.99734142    660.57426 
       0.445    1.0005888     660.5809 
       0.446    1.0038127     660.5875 
       0.447    1.0069477    660.59392 
       0.448    1.0099323    660.60003 
       0.449    1.0127095    660.60571 
        0.45    1.0152274    660.61087 
       0.451    1.0174393     660.6154 
       0.452    1.0193038    660.61921 
       0.453    1.0207851    660.62225 
       0.454     1.021853    660.62443 
       0.455    1.0224836    660.62572 
       0.456    1.0226598    660.62608 
       0.457    1.0223725    660.62549 
       0.458     1.021622    660.62396 
       0.459    1.0204183    660.62149 
        0.46     1.018783    660.61815 
       0.461    1.0167494    660.61398 
       0.462    1.0143623     660.6091 
       0.463    1.0116771     660.6036 
       0.464    1.0087577    660.59763 
       0.465    1.0056738    660.59131 
       0.466    1.0024977    660.58481 
       0.467   0.99930123    660.57827 
       0.468   0.99615294    660.57182 
       0.469   0.99311617    660.56561 
        0.47   0.99024788    660.55974 
       0.471   0.98759832    660.55431 
       0.472   0.98521118    660.54943 
       0.473   0.98312416    660.54515 
       0.474   0.98136965    660.54156 
       0.475   0.97997531    660.53871 
       0.476    0.9789645    660.53664 
       0.477   0.97835637    660.53539 
       0.478   0.97816563      660.535 
       0.479   0.97840191    660.53549 
        0.48   0.97906873    660.53685 
       0.481   0.98016223    660.53909 
       0.482   0.98166966    660.54218 
       0.483   0.98356801    660.54606 
       0.484   0.98582308    660.55068 
       0.485    0.9883892    660.55593 
       0.486   0.99121005    660.56171 
       0.487   0.99422062    660.56787 
       0.488   0.99735003    660.57427 
       0.489     1.000525    660.58077 
        0.49    1.0036732    660.58722 
       0.491    1.0067262    660.59347 
       0.492    1.0096216    660.59939 
       0.493    1.0123039    660.60488 
       0.494    1.0147245    660.60984 
       0.495    1.0168419    660.61417 
       0.496    1.0186203    660.61781 
       0.497    1.0200292     660.6207 
       0.498    1.0210428    660.62277 
       0.499    1.0216393    660.62399 
         0.5    1.0218016    660.62433 
       0.501    1.0215175    660.62374 
       0.502     1.020781    660.62224 
       0.503    1.0195937    660.61981 
       0.504    1.0179675    660.61648 
       0.505    1.0159261     660.6123 
       0.506    1.0135068    660.60735 
       0.507    1.0107621    660.60173 
       0.508    1.0077582    660.59558 
       0.509    1.0045733    660.58906 
        0.51    1.0012927    660.58234 
       0.511   0.99800403    660.57561 
       0.512   0.99479121    660.56904 
       0.513   0.99173006    660.56277 
       0.514   0.98888531    660.55695 
       0.515   0.98630951    660.55167 
       0.516   0.98404364    660.54704 
       0.517   0.98211879     660.5431 
       0.518   0.98055838     660.5399 
       0.519   0.97938043    660.53749 
        0.52   0.97859957    660.53589 
       0.521   0.97822864    660.53513 
       0.522    0.9782797    660.53524 
       0.523   0.97876453    660.53623 
       0.524   0.97969433    660.53813 
       0.525    0.9810785    660.54097 
       0.526   0.98292236    660.54474 
       0.527   0.98522347    660.54945 
       0.528   0.98796674    660.55507 
       0.529    0.9911188    660.56152 
        0.53   0.99462283    660.56869 
       0.531   0.99839571    660.57641 
       0.532    1.0023294    660.58447 
       0.533    1.0062974    660.59259 
       0.534    1.0101664    660.60051 
       0.535    1.0138086    660.60796 
       0.536     1.017113    660.61473 
       0.537    1.0199927    660.62062 
       0.538     1.022386    660.62552 
       0.539    1.0242543    660.62935 
        0.54    1.0255773    660.63206 
       0.541     1.026348    660.63363 
       0.542    1.0265677    660.63408 
       0.543    1.0262429    660.63342 
       0.544    1.0253833    660.63166 
       0.545    1.0240011    660.62883 
       0.546    1.0221116    660.62496 
       0.547    1.0197355     660.6201 
       0.548    1.0169024     660.6143 
       0.549    1.0136554    660.60765 
        0.55    1.0100569    660.60028 
       0.551    1.0061929    660.59238 
       0.552     1.002175    660.58415 
       0.553    0.9981375    660.57589 
       0.554   0.99422868    660.56788 
       0.555   0.99059699    660.56045 
       0.556   0.98737565    660.55386 
       0.557   0.98466905    660.54832 
       0.558   0.98254332    660.54396 
       0.559   0.98102176    660.54085 
        0.56   0.98008456    660.53893 
